ID,Word_Count,Number_of_Sentence,Unique_Words,Average_Word_Length,Label
1061,63,5,25,6.297804725,1
9542,90,7,12,5.376575446,0
6099,63,6,23,6.361148128,1
1605,68,7,33,4.891789646,0
7068,49,12,44,5.058657247,0
1098,63,5,21,5.020231541,1
4189,22,6,50,3.336142053,0
9263,86,10,14,3.622953603,0
5014,75,4,24,4.508278736,0
6021,72,7,11,4.870805455,0
7197,30,9,49,6.478832346,0
1269,87,8,40,4.142257455,0
4842,18,9,40,5.785303224,0
2271,63,7,21,4.510000397,1
6370,76,14,12,3.565950915,0
3761,25,11,18,3.479416907,0
7518,100,15,12,6.923972515,0
1173,74,5,12,3.636432924,0
9798,63,9,18,6.903640071,1
5156,63,4,19,6.582968484,1
2048,34,15,36,5.326451662,0
8399,11,5,8,3.405640768,0
6458,50,6,19,4.474964525,0
2232,23,5,22,5.616170906,0
9226,36,12,36,4.731623494,0
7937,63,8,18,3.163502051,1
6518,87,7,32,3.572179508,0
3849,63,6,18,6.076690887,1
7139,62,8,18,3.784363652,0
9522,63,9,16,4.70050743,1
8411,63,5,24,6.774879264,1
7089,91,15,12,4.198472776,0
7276,13,7,40,4.510365829,0
4287,88,12,18,4.850579918,0
7563,36,6,25,5.046113586,1
3682,70,15,46,3.816628538,0
5713,48,4,31,4.315019432,0
6522,87,15,16,3.139102185,0
7025,69,7,46,6.901837028,0
1416,14,14,46,4.299904445,0
4612,21,6,41,6.934147885,0
2922,83,12,22,3.198440449,0
4627,20,8,36,5.756072931,0
4251,25,9,14,4.727608413,0
1235,26,5,10,6.963541448,0
5450,90,6,20,4.060799872,0
1472,65,12,33,4.337047748,0
2403,70,11,44,6.304428611,0
9908,65,7,47,5.906187468,0
9507,51,9,22,6.588827875,1
5770,19,8,8,5.420975936,0
8497,59,5,31,4.082797127,0
5009,19,5,11,3.472594731,0
4759,42,11,36,3.147978365,0
4079,89,13,7,3.226793091,0
4579,22,4,32,3.598823473,0
4864,54,7,23,4.073946996,1
9850,87,4,8,5.15113645,0
7063,76,6,21,5.51141197,1
5941,63,4,18,6.818452239,1
7759,35,4,31,4.469007037,0
3121,79,10,42,6.405846016,0
6504,41,5,11,4.480500564,0
5159,27,10,36,3.799332884,0
1801,46,4,30,6.656201996,0
3392,63,4,20,4.648431638,1
2421,84,11,15,4.005278028,0
2672,74,5,45,5.747387708,0
7914,55,4,37,3.094378196,0
7240,44,8,10,4.220007308,0
8465,34,11,19,4.053787404,0
7078,64,7,25,6.595028841,1
4424,64,7,18,6.544268681,1
1211,96,5,15,4.0152124,1
9062,95,8,19,5.103302454,0
3794,41,5,7,5.584181537,0
7154,36,13,40,6.366962767,0
3509,30,13,38,4.013241534,0
1289,64,4,15,3.47889821,1
8422,10,8,24,5.881537769,0
9174,87,8,26,3.098551922,0
2021,64,8,23,4.461747968,1
6454,65,10,33,5.660174731,0
7074,70,6,24,5.755562777,0
6738,54,11,9,3.168098201,0
2574,64,9,21,4.569027632,1
5701,64,8,15,4.396656969,1
9832,11,13,28,4.180122352,0
5026,64,5,24,5.562583521,1
8943,65,9,29,4.313413078,0
9607,30,13,12,3.453317188,0
8892,64,8,20,4.311148276,1
4105,64,4,18,5.814160887,1
4648,91,15,14,4.935146945,0
2906,75,13,7,6.243817137,0
6175,56,14,42,3.884847535,0
3383,35,12,26,3.062899468,0
6741,46,14,15,4.169819642,0
2059,86,8,28,6.971641082,0
1607,64,4,17,5.645975869,1
3833,33,6,34,6.669632622,0
5591,94,6,8,4.120576934,0
2490,81,11,7,5.462835223,0
9835,71,14,13,3.932289165,0
4957,65,4,21,6.901314272,1
9845,43,10,37,4.190871752,0
4140,77,13,6,3.101044495,0
5870,53,5,39,4.259139673,0
6789,76,6,46,4.34295473,0
1836,98,8,47,4.69156869,0
5567,65,4,17,5.666924744,1
9639,83,9,21,6.755278162,0
5866,85,13,42,3.405397865,0
2063,40,7,31,3.558269336,0
3425,51,5,5,5.378323834,0
7155,65,5,24,5.355075989,1
3977,65,6,17,6.641365018,1
3602,96,12,20,3.401071019,0
3130,65,8,19,6.811973502,1
8188,25,10,36,6.808518378,0
3558,65,9,24,5.484093701,1
8373,29,12,42,6.129793748,0
9375,65,6,19,4.267361714,1
1869,59,6,18,3.081806242,0
4030,65,9,16,3.610405159,1
7705,78,11,35,4.191947735,0
9458,65,5,15,6.535902263,1
9980,90,8,33,5.623865859,0
2464,90,9,14,6.786206125,0
1693,48,4,7,5.81600793,0
2778,48,8,13,6.011339633,0
5491,86,12,36,5.576678377,0
9644,15,9,24,6.346439395,1
7988,26,4,21,6.856014886,1
9165,84,9,29,4.278346694,0
3004,100,12,18,6.908840357,0
9533,66,8,22,3.408049947,1
1627,23,8,41,3.122818681,0
2461,45,8,17,3.144151653,0
3152,40,4,6,5.443777276,0
4517,43,7,12,3.345120676,0
7146,16,13,40,4.224223921,0
5790,100,12,19,5.712585143,0
1746,90,4,25,3.868870484,0
7032,66,8,25,6.136490613,1
8256,93,11,13,6.087934258,0
1350,82,7,25,3.42572306,0
8415,47,5,37,6.392474297,0
3854,66,8,16,4.77341585,1
1971,95,8,29,4.005429355,0
1671,66,7,24,5.363297485,1
8228,26,13,31,4.251301813,0
5343,47,11,17,3.573798673,0
6032,65,6,10,3.331951661,0
3444,72,5,12,5.60802774,0
7547,21,8,23,3.886276459,0
3817,85,14,15,6.164322768,0
6158,55,11,23,3.427828612,0
5355,66,9,25,6.497896128,1
6669,66,5,25,6.389070708,1
5437,79,4,50,4.976336744,0
4429,30,13,29,5.455628996,0
8992,22,15,28,5.339108145,0
9160,13,5,33,5.911947088,0
1625,23,4,34,3.937248055,0
4202,79,14,46,3.425919158,0
7440,95,8,34,3.997106965,0
1436,70,15,8,6.487233427,0
6195,64,13,30,3.918705461,0
3565,76,8,38,3.675465095,0
9043,58,6,25,6.446412483,0
2109,71,9,45,5.727518214,0
8472,66,7,19,6.584541575,1
1641,66,7,24,6.217694044,1
2363,66,7,17,6.039798522,1
5079,38,7,22,3.80119238,1
3201,86,12,34,4.846068823,0
8374,54,7,23,3.254039295,1
5431,53,7,13,4.026874175,0
6036,49,6,9,5.071048313,0
8198,10,4,16,5.12685029,0
1228,21,6,42,6.713497239,0
7989,82,10,35,6.269139658,0
8794,67,5,18,4.170728564,1
9395,83,14,25,6.533806424,0
6159,55,6,50,5.622874784,0
3165,32,9,8,4.950264399,0
5324,72,6,24,5.281825231,1
4057,26,9,30,6.638917187,0
2076,15,10,20,6.522148064,0
2371,53,7,17,6.724731376,0
4269,48,14,24,6.260770844,0
5294,71,4,14,5.843753405,0
2838,67,9,15,6.322135841,0
6064,33,6,15,5.967386817,0
8014,12,4,18,5.529925543,0
9971,86,6,14,6.553638883,0
6808,18,10,48,4.3451485,0
6964,48,11,39,4.575441026,0
4027,75,9,30,5.242662227,0
4613,67,4,21,5.64110922,1
1065,51,14,36,5.657515302,0
3518,55,9,23,3.014326541,0
6707,92,6,13,6.182325898,0
9494,95,4,34,4.425421505,0
2811,85,8,28,4.704363642,0
8475,54,4,28,3.903502566,0
1660,67,7,15,5.272840594,1
4520,64,7,15,6.323667703,0
6129,99,14,20,6.944865137,0
7127,57,7,41,5.287698575,0
4951,47,8,18,6.024267573,1
2209,19,6,49,3.96394879,0
8121,28,12,30,4.442280803,0
9059,59,8,18,6.360014353,0
1055,82,11,28,6.024864215,0
9185,34,14,7,6.99429482,0
4515,67,4,21,3.790008518,1
9730,81,8,37,4.218053845,0
8249,12,15,13,5.806476545,0
9833,71,8,11,6.044772757,0
8500,67,7,17,4.767088498,1
1933,83,15,48,6.137389651,0
2340,75,14,37,6.513925708,0
7279,87,8,15,6.089475909,0
9785,47,13,47,5.003168221,0
1747,70,4,12,5.289545668,0
7706,63,9,14,4.467474774,0
2763,27,6,50,4.37930518,0
2729,91,12,26,5.608836647,0
1626,16,13,17,6.499313483,0
2316,42,11,30,5.177627773,0
1006,33,7,18,5.671467215,0
6433,65,14,23,3.994446559,0
9721,28,8,16,3.636702873,0
8638,74,4,27,5.114521709,0
7636,77,10,36,3.620916406,0
7542,72,11,16,5.963054993,0
1467,49,14,41,6.500145096,0
9863,67,7,15,6.692932847,1
1899,46,10,11,5.405563291,0
7730,15,14,41,3.906256208,0
8017,20,6,10,5.856104624,0
8906,67,7,38,6.071929658,0
8632,56,5,38,3.636121019,0
8960,34,4,21,6.627979095,0
4099,67,9,22,6.244476306,1
5449,72,9,15,6.02028015,1
6536,34,12,42,4.027567616,0
9677,78,7,27,6.801572592,0
5522,21,7,21,6.083407908,0
8960,46,4,47,6.807328974,0
4544,93,14,38,4.002724812,0
1276,73,5,8,4.118235679,0
1743,16,14,38,3.260394747,0
2613,68,11,35,6.68829418,0
9147,11,4,33,6.490096705,0
2960,68,7,20,3.6678296,1
8269,68,7,17,6.259107723,1
2805,17,8,13,3.530713421,0
7610,63,8,41,5.564191323,0
7890,82,5,38,6.640086115,0
5442,42,10,14,6.22156148,0
1443,68,5,24,6.378098032,1
2058,62,11,48,3.194869222,0
2078,68,8,19,3.361170779,1
5363,52,12,17,5.868917302,0
3672,69,9,28,4.98498902,0
2341,99,15,7,5.159029131,0
6770,26,5,23,3.715939695,0
8922,51,15,45,5.801639901,0
8446,45,11,37,5.83652053,0
8807,37,12,16,5.547317279,0
3590,65,10,23,6.645819918,0
7484,86,6,24,3.141213861,0
6357,22,8,44,3.517282985,0
4616,68,6,17,6.248734486,1
6668,92,14,15,4.989723187,0
7280,68,9,17,4.21418035,1
3219,68,6,19,3.116256541,1
5380,68,6,18,5.314654797,1
6825,99,9,14,5.232870449,0
1012,58,12,24,3.074101612,0
6344,76,10,22,4.668952086,0
3317,96,13,11,3.617764721,0
2686,44,7,33,5.273218976,0
8148,96,9,43,4.137587306,0
4703,94,12,21,5.757551887,0
6844,43,9,29,6.907431523,0
4344,34,4,17,3.341230894,0
9173,68,5,19,4.562791573,1
3915,16,4,40,6.495495201,0
1550,74,7,7,4.729138464,0
8698,81,8,19,3.659828344,0
7333,18,15,16,5.277341473,0
3013,91,4,20,5.137426271,0
5301,73,4,19,4.394993164,0
1036,80,8,24,4.04454491,1
5324,91,5,5,4.022810471,0
4095,54,7,41,6.049703474,0
1909,90,13,47,3.314549452,0
3171,85,9,16,5.21050892,1
1395,68,14,26,4.759950101,0
2348,42,5,13,4.518204279,0
4526,98,14,7,4.894285834,0
4593,81,6,13,4.851212576,0
3273,30,14,27,5.199962916,0
1396,12,4,14,3.754252621,0
1786,37,4,13,5.092807896,0
7141,26,5,6,4.481738967,0
8559,10,5,6,5.496874052,0
6472,55,9,30,5.244749884,0
1362,69,5,18,3.04047388,1
7628,27,12,46,6.470089464,0
4987,20,4,17,4.028768323,0
1612,69,6,20,6.694227304,1
9402,87,15,42,4.228034244,0
5390,69,9,25,4.222159304,1
9150,41,13,5,5.232037591,0
4699,36,11,43,5.042684606,0
1990,69,8,20,6.373887636,1
6163,73,8,50,6.065821588,0
6547,81,14,37,4.752534784,0
6614,69,4,22,3.329713875,1
6481,11,12,27,6.795237743,0
3623,76,13,10,4.975019089,0
7523,54,13,17,4.237218783,0
8612,60,11,30,5.258217822,0
4931,65,15,26,3.064404798,0
9336,69,4,24,3.660399533,1
5433,22,12,40,4.389969086,0
7188,49,4,36,4.313573861,0
4117,100,15,7,4.484982147,0
3490,69,7,21,3.604573502,1
8926,69,8,19,6.549031647,1
7964,96,5,24,5.386042806,0
2402,68,4,18,4.797449944,0
3058,85,9,23,5.963491681,1
9998,74,6,7,4.032457567,0
8141,76,13,28,4.858034501,0
5802,58,15,48,5.009111946,0
3558,83,7,17,4.007500297,0
7894,67,4,36,6.82879365,0
9897,83,14,30,3.25207475,0
4496,20,10,32,4.220563518,0
4851,92,11,30,4.490849256,0
9070,43,11,35,4.151372666,0
5850,31,15,27,3.82507005,0
3461,38,15,11,5.843975441,0
3657,85,9,41,3.98781795,0
8140,55,8,47,4.336390065,0
6300,67,5,34,4.187381062,0
3161,53,14,20,4.711323769,0
4356,84,7,24,4.24113573,0
3243,82,15,50,4.806365947,0
7426,53,6,24,6.792561067,0
8249,69,8,24,5.994466035,1
5620,16,8,19,5.106007135,0
1466,62,8,27,6.660173593,0
7136,16,4,35,4.555580072,0
4522,10,14,43,4.217677966,0
4682,96,4,50,5.416826801,0
6546,50,14,43,6.381242801,0
1442,17,11,32,4.880667043,0
6053,69,8,20,6.796549723,1
5724,98,10,28,6.603857317,0
1277,28,12,36,6.551463299,0
4362,75,4,49,3.54538748,0
4681,66,8,49,6.40287659,0
1476,90,9,25,3.277031324,1
9557,27,13,44,6.339090269,0
2827,19,5,38,6.74716701,0
7117,93,5,29,5.115404369,0
7878,70,15,17,4.763177052,0
3875,70,6,22,6.38134392,1
2485,19,4,47,4.286803862,0
1875,49,4,30,4.068938585,0
2496,63,6,31,6.6191489,0
5021,53,15,7,5.739373064,0
7975,70,8,16,5.616013692,1
2313,70,9,21,4.603116473,1
8124,70,4,18,6.651728185,1
1242,11,5,25,6.032320783,0
8448,58,5,30,6.678494339,0
8333,69,4,5,4.341436181,0
4984,70,6,19,3.508448343,1
6808,32,9,11,4.477920603,0
9177,65,11,13,4.965182386,0
8209,86,14,22,5.222991941,0
8889,49,7,46,5.479649273,0
8967,76,5,13,6.264052143,0
2658,22,8,13,3.706900857,0
2096,61,14,38,6.50010546,0
6305,83,9,45,4.328612848,0
5207,35,12,8,4.455736659,0
4167,70,6,22,3.65119218,1
4373,75,5,39,3.591995034,0
5207,55,14,26,4.123017605,0
1826,57,5,5,4.99131238,0
7009,56,14,23,6.688344868,0
3129,49,11,33,3.610836471,0
6150,99,4,9,6.230077816,0
4430,15,6,19,5.208945047,0
7812,18,4,48,4.978510414,0
4996,11,11,21,6.887834179,0
7019,12,9,48,6.420508255,0
7792,70,8,23,3.708403086,1
2680,91,15,39,4.657406483,0
3036,82,12,41,5.920977983,0
7847,71,7,24,4.751024918,1
4468,80,5,20,5.874156861,0
3286,71,4,24,4.937486262,1
1940,76,10,26,3.490783537,0
7697,71,8,18,6.398767618,1
4152,71,6,16,4.150186165,1
8718,40,11,17,4.870993618,0
8909,50,6,48,4.742742138,0
8696,57,14,35,6.991749561,0
7159,30,15,39,6.561995215,0
9141,61,12,20,5.706589283,0
8852,27,12,41,5.303403507,0
8162,71,5,21,6.288355859,1
4235,89,6,14,6.984510932,0
9762,16,8,6,5.261174919,0
7655,95,8,44,4.558863965,0
6709,71,8,15,3.627245346,1
9094,76,10,35,3.197189874,0
2266,64,7,19,6.459001465,0
1887,71,6,24,6.695608683,1
3075,95,5,15,4.600629062,0
8945,37,8,33,4.356629723,0
3910,39,7,30,6.454215349,0
4638,26,15,15,4.112585439,0
2034,84,15,43,4.609361286,0
2890,66,4,8,4.777929425,0
8993,71,5,27,6.300870131,0
6259,12,6,19,6.449767449,0
7437,51,8,46,6.580998896,0
4745,46,13,33,5.986389286,0
7622,41,5,8,3.544152896,0
5681,15,5,35,4.126377834,0
3802,71,6,25,3.15694156,1
7767,39,10,26,4.90176732,0
3713,20,14,39,6.703943529,0
6268,32,14,15,6.322309614,0
6403,75,9,12,6.441217113,0
1748,56,12,46,4.576872696,0
7887,43,10,37,5.809231196,0
2536,71,5,24,5.7816867,1
9100,99,13,42,6.137299386,0
7829,48,8,12,4.869995084,0
5537,55,10,48,5.004143536,0
3061,10,14,29,3.052299174,0
2336,77,12,48,5.087768451,0
3673,10,6,30,3.241969682,0
4557,47,11,49,3.22302522,0
7547,57,8,19,5.150990854,1
4005,14,4,6,6.166882921,0
9001,34,5,19,6.808013682,1
9418,17,13,45,4.759441445,0
6467,32,14,49,3.431799938,0
4260,99,8,22,6.807693837,0
7240,24,13,17,6.033913203,0
3214,48,4,45,6.6684771,0
7973,46,12,5,3.303205187,0
1002,55,13,30,5.28631903,0
6323,90,8,25,4.804862228,0
4726,94,14,6,4.701124427,0
1885,46,15,47,4.93545607,0
8062,72,8,17,5.935783029,1
1113,77,15,13,4.338938289,0
5030,71,6,38,4.435607009,0
5278,41,14,7,5.750820425,0
7567,47,14,32,3.549957504,0
2564,35,9,29,6.002044836,0
4980,12,7,18,5.640264055,0
6780,22,6,32,5.951128069,0
1064,24,9,39,3.793229787,0
6051,17,9,47,4.467720458,0
4434,50,9,5,5.545134656,0
7751,88,13,7,6.946372196,0
4036,31,5,18,6.950000556,0
3729,72,9,20,4.864787325,1
7618,94,15,17,3.081054585,0
8796,59,11,9,6.32112031,0
8639,61,13,33,6.602518327,0
6850,27,6,13,6.512567172,0
7696,72,5,17,4.565060589,1
3041,60,6,18,4.473247858,0
7089,53,5,6,5.971666059,0
5869,29,10,9,4.695838949,0
8621,60,4,10,4.751525585,0
6427,15,5,11,5.00694349,0
3056,55,5,47,4.028189065,0
6151,72,8,19,4.683673952,1
6098,68,15,36,5.393492445,0
6943,54,5,17,6.125367591,0
4622,19,8,28,3.641469089,0
2464,11,9,18,5.709031401,0
7593,29,8,13,5.055015458,0
4427,26,9,46,6.806277036,0
1249,30,14,15,6.542536885,0
4517,61,7,47,3.962131548,0
3806,12,8,35,4.979196645,0
4925,70,14,28,6.93024776,0
5354,72,7,19,6.565763646,1
4532,89,8,44,3.789176968,0
9709,74,13,17,6.125512213,0
9344,30,13,35,5.38845175,0
5533,10,14,48,3.818020342,0
9536,93,5,20,5.462069891,0
6281,40,15,25,4.202176873,0
7048,44,14,40,4.624600218,0
8763,95,8,42,6.97266981,0
6311,77,14,5,5.646381481,0
2785,72,7,19,6.032472796,1
6167,73,8,7,4.275433557,0
1532,97,13,46,6.634359817,0
3303,45,7,21,3.372437949,0
5964,72,9,23,6.666527861,1
8745,72,5,23,4.464054741,1
4603,43,11,31,5.166120429,0
8461,72,6,22,4.032202421,1
7034,60,5,17,6.473734085,0
1326,72,6,16,6.00224259,1
6591,55,14,15,5.239759525,0
6180,83,4,22,4.438727616,0
2906,45,7,18,4.684514924,0
6330,99,13,32,4.138299058,0
2213,15,13,29,3.665081443,0
8042,52,4,15,6.075417559,1
4839,31,9,8,6.709859687,0
8272,23,9,17,3.298622723,0
7468,73,13,6,5.250218139,0
3980,57,7,34,6.042203167,0
9590,53,12,33,3.720115983,0
5557,70,12,30,5.78152386,0
1142,72,5,16,6.937124864,1
5244,81,8,15,4.04251794,0
6295,82,15,9,3.984544362,0
3197,43,11,23,5.29402596,0
3884,24,11,25,5.689761206,0
9332,19,14,36,3.98068959,0
1556,74,13,19,4.093143309,0
8352,69,10,41,5.44040228,0
9138,81,15,44,3.04614515,0
4443,72,6,15,6.558050477,1
3875,57,13,21,4.979467769,0
7461,38,4,9,5.907961407,0
5925,27,15,35,6.393455227,0
7413,27,5,42,3.561790998,0
7231,60,7,30,3.272021297,0
9431,84,14,39,5.800127385,0
2463,86,9,17,6.258115642,0
8478,58,6,41,4.939893026,0
3442,71,4,47,4.474837721,0
1824,24,14,17,3.94658116,0
1575,52,4,24,4.135263858,0
9891,56,12,26,5.189749611,0
9836,64,14,36,3.839641987,0
2189,95,11,46,4.439063763,0
9724,76,6,8,4.174221194,0
7444,47,5,35,5.407674303,0
8373,92,14,39,3.178279729,0
9010,65,7,28,6.528604943,0
8588,30,11,43,6.105730584,0
8680,27,12,26,6.883652151,0
3877,63,11,19,5.970614847,0
6442,36,9,40,4.766226706,0
9349,72,9,17,4.291876903,1
5048,19,12,17,4.616001648,0
7724,100,11,14,3.810876873,0
2771,98,7,24,6.483200388,0
1092,73,9,23,6.787664479,1
1287,73,8,18,3.60896505,1
7942,30,4,38,5.628964123,0
2741,24,7,45,5.975370434,0
7477,39,15,44,6.047563882,0
9274,51,14,22,3.786641947,0
7210,73,6,20,3.135323871,1
8608,55,11,11,6.169103673,0
1308,87,4,31,3.312861645,0
7662,86,7,6,3.531872714,0
9144,41,4,45,3.287367157,0
9965,46,5,50,3.308528836,0
2142,79,5,50,6.455701718,0
1489,88,11,41,4.492744142,0
7211,52,13,9,4.017749824,0
3662,31,14,6,5.910866998,0
6597,87,4,41,4.188120122,0
8338,95,8,30,5.110874373,0
1854,71,15,47,5.865091188,0
2305,64,9,5,3.440520922,0
3541,74,5,48,4.543463939,0
7911,73,5,15,6.241556707,1
5546,84,6,12,5.230413749,0
5797,73,12,50,5.519113009,0
2694,85,14,49,6.224405638,0
2696,17,15,48,6.807434814,0
4942,43,10,31,4.019348811,0
1363,60,7,31,5.695779073,0
8279,68,5,27,3.269909087,0
7292,94,7,14,3.618232991,0
6495,77,4,36,5.937781466,0
4183,73,7,16,6.297270278,1
7061,86,7,43,3.956042219,0
2192,56,10,9,6.330221097,0
5128,73,5,15,3.7814279,1
2589,44,5,49,5.589828371,0
9957,38,12,24,6.731667481,0
4084,78,13,34,5.376267564,0
4060,26,8,39,6.823386244,0
3230,47,4,50,3.947889509,0
5013,73,4,25,4.755766586,1
9720,26,7,20,4.649662993,0
3652,80,11,5,6.983157865,0
8163,16,4,48,4.328313998,0
4665,74,7,18,3.374216028,1
9582,36,7,24,3.516681001,0
4301,97,7,24,6.642676229,1
9837,93,9,23,5.209361914,0
3223,48,12,33,3.258431942,0
2365,60,4,32,4.658191098,0
5225,85,14,44,3.101045892,0
6822,26,8,38,6.674029529,0
6722,74,5,19,6.733225788,0
7359,45,10,24,6.058780779,0
3576,37,9,22,4.284392562,0
8633,96,9,17,5.947838452,0
5070,37,13,44,3.734079422,0
8226,90,15,8,5.941560011,0
3758,47,13,25,5.45519709,0
9780,11,12,29,3.984358318,0
3619,74,6,19,6.154106117,1
1714,59,5,42,4.092545863,0
5359,29,9,6,3.127022852,0
2626,70,8,36,3.805452876,0
9742,49,5,40,4.103774678,0
9957,74,6,22,6.844699746,1
9644,13,5,39,4.258481611,0
7048,37,11,23,4.534452523,0
8910,32,10,29,6.415689312,0
3065,70,11,45,6.333487059,0
4636,79,14,27,6.772768633,0
7751,42,4,23,5.85443535,1
6977,74,5,19,5.273370623,1
8702,60,14,17,3.314233946,0
9104,77,6,5,3.233090413,0
7302,74,4,15,6.548457929,1
8475,45,10,17,4.285286619,0
6839,79,7,21,6.130302544,0
7606,91,14,22,5.104513521,0
5416,54,4,9,3.072881558,0
5663,42,10,5,6.502580106,0
5178,53,6,14,5.629285366,0
6158,38,4,13,5.555182981,0
1083,74,4,16,3.74891692,1
8643,27,7,29,3.121071237,0
6229,40,10,17,5.949534987,0
7816,75,7,24,4.806115205,1
6648,94,14,6,3.744965051,0
4225,75,6,24,3.993057567,1
9414,75,8,16,3.655150302,1
1586,32,14,13,3.281724063,0
1725,79,9,38,4.458537829,0
5637,37,14,15,5.460649653,0
3116,73,13,8,5.023883004,0
6263,45,6,40,4.075392528,0
2457,75,7,23,6.450056791,1
2727,47,13,19,6.604377934,0
1758,24,4,9,6.722919111,0
4659,65,10,38,3.215080485,0
7249,11,6,50,4.594467968,0
5564,72,11,36,5.506411418,0
1514,62,6,11,4.271696348,0
1850,73,15,39,4.781428741,0
8844,75,7,17,4.472858084,1
1862,92,4,16,3.541629517,0
8634,45,5,33,6.549957081,0
2225,54,15,12,4.506074558,0
4251,78,13,24,4.854692433,0
1336,46,12,19,5.8980112,0
2003,75,7,24,4.998098993,1
6794,31,14,11,4.128376855,0
2758,35,5,27,6.503137204,0
6484,42,6,39,3.086265861,0
9227,41,14,45,4.508559919,0
1143,64,15,50,6.799645439,0
9352,95,10,35,6.212910807,0
6558,32,12,27,6.021691092,0
4031,29,8,18,6.643714753,0
1948,25,7,27,4.557015338,0
6330,31,8,22,6.633508521,0
6470,75,7,24,6.461486248,1
9592,75,5,23,5.254313426,1
2396,87,7,30,3.502118272,0
6721,75,7,22,5.990662155,1
5690,89,12,22,6.799831467,0
3005,26,11,38,6.623433543,0
7379,30,12,43,3.09469763,0
2535,20,4,33,4.193367426,0
1326,89,7,7,3.293525685,0
3464,55,10,32,6.906362184,0
4835,75,6,23,5.169823422,1
9947,75,5,23,6.185311768,1
4746,16,6,37,3.267892501,0
2286,12,6,13,6.62074104,0
2431,52,8,10,3.876260529,0
6654,29,5,31,6.615265745,0
2905,99,14,45,5.049313839,0
6147,97,8,34,4.301202884,0
1357,72,11,36,3.683529914,0
3907,61,12,43,5.258673375,0
2063,41,15,42,6.84975856,0
8414,22,8,49,3.131533988,0
5071,75,9,25,4.084171451,1
3447,82,9,38,5.590214907,0
2623,75,6,22,5.473597802,1
3923,75,4,23,5.285173411,1
4152,52,4,29,3.816226643,0
3201,95,10,47,5.824323574,0
5126,75,4,19,3.931871163,1
6126,29,8,12,6.589243901,0
8253,72,7,21,6.319371459,1
1084,87,13,18,4.542305197,0
6245,97,5,12,3.337081394,0
1697,67,15,39,5.420144377,0
6587,26,8,19,3.474796573,0
7907,18,15,41,3.540560747,0
9101,99,5,36,6.749574452,0
5814,23,9,29,3.509112504,0
7536,22,12,40,5.738377776,0
5262,76,6,19,5.372676297,1
8206,100,14,9,4.631214185,0
8801,26,6,16,3.887964539,1
4875,62,13,43,6.386302623,0
3733,73,5,34,6.954573912,0
9797,76,6,19,3.710224018,1
1947,45,13,22,5.327671712,0
3161,76,4,19,3.074200722,1
1778,76,9,24,4.112023152,1
8588,76,15,8,4.530661863,0
3451,17,7,23,4.691438075,0
3574,87,15,48,4.769887624,0
4614,28,7,33,6.058959769,0
5005,74,9,49,6.092146357,0
2571,23,6,22,3.789463212,0
7321,66,12,12,6.80075242,0
5912,74,12,32,4.934262593,0
6119,34,13,41,3.19839122,0
3592,32,15,8,6.403239678,0
3146,76,7,25,4.505053001,1
6229,76,5,18,4.22443999,1
9408,76,5,21,3.223086809,1
4249,24,6,22,6.006180366,1
7904,76,7,24,3.957525009,1
8198,34,8,46,3.188569076,0
2518,77,9,22,5.701478053,1
6584,80,12,38,4.861977443,0
7237,26,8,46,4.875664698,0
2242,21,11,45,4.089974206,0
7849,57,13,34,5.81827272,0
1738,33,10,38,4.216666856,0
1572,70,5,5,3.451036714,0
3253,16,9,29,6.706783539,0
8995,51,10,29,3.297448366,0
3057,77,6,21,5.332308031,1
4765,77,4,17,6.279487184,1
9236,63,7,45,3.058352176,0
3148,45,6,35,4.168838793,0
3909,27,14,40,6.389218501,0
6027,75,12,14,4.05911878,0
3942,77,6,25,4.547050357,1
2249,78,13,32,3.081350269,0
6396,20,6,22,5.845653272,0
5408,49,8,6,6.77287988,0
8032,97,10,5,3.585312745,0
3763,34,13,32,6.749092818,0
6831,93,6,43,5.225530601,0
6928,98,14,12,3.581509029,0
8017,77,4,23,3.792061125,1
7631,91,14,7,3.289843814,0
9812,27,10,43,6.170613903,0
7239,32,8,25,4.959203348,1
8022,43,6,23,5.125923005,0
3269,77,4,13,3.137167032,0
3375,44,9,10,5.859513004,0
7376,30,5,30,6.494360966,0
5891,13,14,31,5.13928685,0
4319,19,15,15,3.974737727,0
4287,31,11,30,4.066087048,0
8647,19,4,19,4.097825514,0
5632,60,4,31,4.771186503,0
8097,32,4,16,4.833402389,0
3447,12,7,29,5.013029338,0
6135,48,9,41,4.772111947,0
2247,32,7,20,5.092768537,0
9410,28,9,46,6.627948805,0
8766,12,13,35,3.27910018,0
9602,77,11,14,3.353641888,0
2569,73,15,44,4.904393311,0
3856,96,14,26,3.59692117,0
7948,77,5,24,5.496072777,1
4168,51,7,16,6.298699401,0
6189,72,14,30,4.69009789,0
6254,61,11,11,3.872263201,0
9279,47,6,21,3.811708379,0
8980,77,5,20,6.238097448,1
3235,97,8,47,6.574144204,0
5951,73,15,35,4.226571178,0
4182,64,14,40,3.254872157,0
4887,20,15,10,6.458332668,0
6046,48,11,15,6.019899722,0
2126,77,5,17,5.277267195,1
5675,45,12,17,5.467817474,0
8783,47,10,15,6.72564597,0
8424,87,7,11,5.143474229,0
3343,77,4,23,3.337514276,1
1646,72,8,11,5.173196914,0
7512,78,7,19,5.608556505,1
2241,94,11,42,6.030095069,0
